name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_iris_3058_00000_2_9_percent,345,0,0,30.7,30.2,30,0.08695652173913043,245,33200,215,34000,19.6,26000,31400,13.2,100,0.2898550724637681,10,0.028985507246376812,0,0,0,0,0,0,0,0,0.8,280,235,0.8103448275862069,45,0.19148936170212766,0,0,230,0.9787234042553191,205,0.8723404255319149,35,0.175,0,0,0,60,0.17391304347826086,40,0.11594202898550725
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,55,0,0,34.5,36.4,0,0,50,920000,45,NA,NA,920000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,10,50,0.9090909090909091,0,0,0,0,50,1,50,1,35,0.7777777777777778,0,0,0,0,0,0,0
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,1380,110,0.07971014492753623,33.3,34.8,60,0.043478260869565216,895,46400,805,56600,10,40800,52000,5.3,250,0.18050541516245489,130,0.09386281588447654,0,0,0,0,0,0,0,0,0.8623188405797102,1190,725,0.7073170731707317,80,0.1103448275862069,20,0.023809523809523808,815,0.9702380952380952,765,0.9107142857142857,430,0.6666666666666666,40,0.06201550387596899,0.10526315789473684,25,0.018050541516245487,80,0.057971014492753624
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,475,20,0.042105263157894736,30.9,33.2,0,0,315,45200,275,52000,15.2,38400,46800,10.2,105,0.22105263157894736,35,0.07368421052631578,0,0,0,0,0,0,0,0,0.7684210526315789,365,230,0.6571428571428571,20,0.08695652173913043,35,0.11864406779661017,265,0.8983050847457628,245,0.8305084745762712,105,0.4883720930232558,20,0.09302325581395349,0,15,0.031578947368421054,40,0.08421052631578947
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,15,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,10,10,1,0,0,0,0,15,1,15,1,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_kinburn_3062_00000_4_8_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,50,0,0,32,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,45,0.8181818181818182,0,0,0,0,25,1,25,1,15,0.375,0,0,0,0,0,15,0.3
ottawa_ons2022_laurentian_3063_00000_1_7_percent,365,10,0.0273972602739726,31.2,32,30,0.0821917808219178,250,39600,230,42400,16.4,34800,39200,6.8,60,0.16666666666666666,15,0.041666666666666664,0,0,0,0,0,0,0,0,0.7361111111111112,265,225,0.7758620689655172,30,0.13333333333333333,0,0,250,1,215,0.86,100,0.5128205128205128,15,0.07692307692307693,0,35,0.09722222222222222,30,0.0821917808219178
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,20,0,0,34,NA,0,0,20,24000,20,12000,60,28000,28000,16,0,0,0,0,0,0,0,0,0,0,0,0,0.75,15,20,1,0,0,0,0,15,1,15,1,0,0,0,0,0,0,0,0,0
ottawa_ons2022_lebreton_development_3064_00999_20_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_ledbury_heron_gate_ridgemont_3065_00000_6_2_percent,1900,20,0.010526315789473684,29,30.4,90,0.04736842105263158,1360,31280,1100,25160,39,23400,23800,28.3,425,0.2236842105263158,130,0.06842105263157895,0,0,0,0,0,0,0,0,0.9445910290237467,1790,1020,0.6845637583892618,130,0.12745098039215685,255,0.21888412017167383,910,0.7811158798283262,770,0.6609442060085837,145,0.16292134831460675,180,0.20224719101123595,0.0958904109589041,285,0.15,305,0.16052631578947368
ottawa_ons2022_leslie_park_bruce_farm_3066_00000_3_8_percent,130,10,0.07692307692307693,30.8,28,10,0.07692307692307693,95,36000,75,44000,18,33500,44000,9.5,45,0.34615384615384615,15,0.11538461538461539,0,0,0,0,0,0,0,0,0.8076923076923077,105,60,0.5454545454545454,20,0.3333333333333333,0,0,75,1,40,0.5333333333333333,25,0.5555555555555556,0,0,0,15,0.11538461538461539,30,0.23076923076923078
ottawa_ons2022_lowertown_east_3067_00000_6_5_percent,380,10,0.02631578947368421,30,31.6,75,0.19736842105263158,265,32800,220,30400,28.4,24200,25000,20,165,0.4342105263157895,20,0.05263157894736842,0,0,0,0,0,0,0,0,0.8026315789473685,305,225,0.7258064516129032,45,0.2,25,0.1,220,0.88,215,0.86,85,0.4857142857142857,25,0.14285714285714285,0.11764705882352941,105,0.27631578947368424,50,0.13157894736842105
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,215,0,0,34.2,33.6,70,0.32558139534883723,170,42400,160,42400,16,34500,39500,6,55,0.2558139534883721,0,0,0,0,0,0,0,0,0,0,0.7954545454545454,175,185,0.925,30,0.16216216216216217,0,0,185,1,160,0.8648648648648649,75,0.4838709677419355,10,0.06451612903225806,0,40,0.18604651162790697,15,0.06976744186046512
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0
ottawa_ons2022_manor_park_3069_00000_2_5_percent,495,35,0.0707070707070707,34.6,34.8,25,0.050505050505050504,350,30000,290,27000,31.6,22300,25800,21.2,170,0.3434343434343434,30,0.06060606060606061,0,0,0,0,0,0,0,0,0.8877551020408163,435,255,0.6538461538461539,15,0.058823529411764705,60,0.1875,255,0.796875,235,0.734375,55,0.22916666666666666,35,0.14583333333333334,0.10526315789473684,70,0.1414141414141414,35,0.0707070707070707
ottawa_ons2022_manotick_3070_00000_1_7_percent,85,0,0,33.6,37.2,0,0,60,60000,50,84000,11,74000,120000,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,35,55,0.8461538461538461,0,0,10,0.2,40,0.8,40,0.8,15,0.3,15,0.3,0,0,0,10,0.11764705882352941
ottawa_ons2022_marlborough_3071_00000_2_8_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,15,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,10,1,0,0,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,35,0,0,38,42.8,0,0,25,40000,0,NA,NA,38000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,25,1,0,0,0,0,25,1,25,1,10,0.5,0,0,0,0,0,0,0
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,50,0,0,27.6,24.2,0,0,35,60000,0,NA,8,52000,NA,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,15,0.42857142857142855,0,0,0,0,25,1,20,0.8,0,0,0,0,NA,0,0,10,0.2
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,140,0,0,33.6,36.4,0,0,95,44000,80,50000,24,38500,44000,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,80,80,0.7272727272727273,0,0,15,0.15,85,0.85,65,0.65,35,0.4375,20,0.25,0,0,0,0,0
ottawa_ons2022_montague_3406_00000_0_5_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_munster_ashton_3075_00000_0_8_percent,25,10,0.4,54,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,10,0.4,0,0,0,0,0,0,0,0,0,0,10,0.4,0,0,0,0,15,1,15,1,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_richmond_3074_00000_1_6_percent,85,0,0,25.6,34,0,0,45,42000,40,46000,15,34000,34000,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,30,40,0.8888888888888888,0,0,0,0,45,1,35,0.7777777777777778,15,0.375,10,0.25,0,0,0,0,0
ottawa_ons2022_navan_sarsfield_3076_00000_3_3_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_new_edinburgh_3077_00000_3_6_percent,125,30,0.24,40.4,37.6,0,0,100,86000,75,160000,3.8,61000,112000,2.8,25,0.2,25,0.2,0,0,0,0,0,0,0,0,0.5384615384615384,70,60,0.5,10,0.16666666666666666,0,0,65,1,60,0.9230769230769231,30,0.5454545454545454,0,0,0,20,0.16,25,0.2
ottawa_ons2022_north_algona_wilberforce_3714_00000_3_7_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_north_dundas_3803_00000_1_5_percent,30,0,0,38,38,0,0,25,60000,20,80000,4,56000,85000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,10,20,0.6666666666666666,0,0,0,0,25,1,20,0.8,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_glengarry_3804_00000_2_2_percent,20,0,0,40,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,15,1,15,1,10,1,0,0,1,0,0,0,0
ottawa_ons2022_north_gower_kars_3078_00000_0_9_percent,25,0,0,42,NA,0,0,20,60000,20,80000,NA,38000,60000,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,10,10,0.4,0,0,0,0,20,1,15,0.75,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_grenville_3501_00000_2_2_percent,60,0,0,41,38.4,0,0,50,46000,45,66000,4,52000,66000,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,15,50,0.8333333333333334,0,0,0,0,55,1,55,1,15,0.3,0,0,0,0,0,0,0
ottawa_ons2022_north_stormont_3805_00000_1_7_percent,45,0,0,29.2,34,0,0,35,34000,35,30000,24,38000,44000,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,30,25,0.7142857142857143,0,0,10,0.3333333333333333,30,1,20,0.6666666666666666,0,0,0,0,0.5,0,0,0,0
ottawa_ons2022_old_barrhaven_east_3079_00000_2_0_percent,1340,65,0.048507462686567165,30.8,31.4,20,0.014925373134328358,925,31000,770,30450,26.3,23560,26900,18.2,270,0.20224719101123595,110,0.08208955223880597,0,0,0,0,0,0,0,0,0.9063670411985019,1210,650,0.6280193236714976,80,0.12307692307692308,80,0.10457516339869281,685,0.8954248366013072,590,0.7712418300653595,225,0.39473684210526316,90,0.15789473684210525,0.07352941176470588,55,0.041044776119402986,205,0.15298507462686567
ottawa_ons2022_old_barrhaven_west_3080_00000_1_1_percent,705,65,0.09219858156028368,34.2,33.6,15,0.02127659574468085,495,40000,445,44800,13.6,33800,38600,9.9,105,0.14893617021276595,70,0.09929078014184398,0,0,0,0,0,0,0,0,0.9142857142857143,640,395,0.7053571428571429,70,0.17721518987341772,30,0.07058823529411765,395,0.9294117647058824,350,0.8235294117647058,150,0.47619047619047616,45,0.14285714285714285,0.058823529411764705,65,0.09219858156028368,65,0.09219858156028368
ottawa_ons2022_old_hunt_club_3081_00000_2_4_percent,950,30,0.031578947368421054,31.2,30,35,0.03684210526315789,675,32400,575,28300,32.8,26200,27700,16.2,210,0.22105263157894736,45,0.04736842105263158,0.010582010582010581,10,0.010582010582010581,10,0,0,0,0,0.9047619047619048,855,485,0.6466666666666666,85,0.17525773195876287,60,0.11428571428571428,465,0.8857142857142857,370,0.7047619047619048,80,0.20253164556962025,55,0.13924050632911392,0.078125,115,0.12105263157894737,200,0.21052631578947367
ottawa_ons2022_old_ottawa_east_3082_00000_4_2_percent,440,10,0.022727272727272728,31.5,31.4,45,0.10227272727272728,345,37200,320,37200,18.8,30500,34400,9.6,80,0.18181818181818182,15,0.03409090909090909,0,0,0,0,0,0,0,0,0.8314606741573034,370,315,0.8076923076923077,35,0.1111111111111111,10,0.027777777777777776,350,0.9722222222222222,340,0.9444444444444444,135,0.48214285714285715,15,0.05357142857142857,0.06896551724137931,30,0.06818181818181818,20,0.045454545454545456
ottawa_ons2022_old_ottawa_south_3083_00000_3_5_percent,75,0,0,37.5,34.8,15,0.2,70,78000,55,144000,6,72000,108000,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35,55,0.7333333333333333,0,0,0,0,65,1,60,0.9230769230769231,30,0.5454545454545454,0,0,0,0,0,0,0
ottawa_ons2022_orleans_industrial_3084_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_orleans_village_chateauneuf_3085_00000_1_6_percent,180,0,0,32.2,34,0,0,150,32500,125,37000,15.6,25600,31200,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9142857142857143,160,130,0.8387096774193549,35,0.2692307692307692,10,0.07692307692307693,125,0.9615384615384616,110,0.8461538461538461,20,0.21052631578947367,10,0.10526315789473684,0,25,0.1388888888888889,20,0.1111111111111111
ottawa_ons2022_osgoode_vernon_3086_00000_1_6_percent,15,0,0,28,NA,0,0,15,20000,0,NA,50,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,10,0,0,0,NA,0,0,10,1,0,0,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_overbrook_3087_00000_5_0_percent,1830,35,0.01912568306010929,29.4,30.4,95,0.05191256830601093,1200,31050,920,26050,40.2,24360,25320,28.7,540,0.29508196721311475,110,0.060109289617486336,0,0,0,0,0,0,0,0,0.912568306010929,1670,895,0.6532846715328468,180,0.2011173184357542,175,0.1650943396226415,890,0.839622641509434,730,0.6886792452830188,175,0.24475524475524477,95,0.13286713286713286,0.14285714285714285,545,0.2978142076502732,275,0.15027322404371585
ottawa_ons2022_parkwood_hills_3088_00000_5_9_percent,1350,30,0.022222222222222223,26.6,27.4,30,0.022222222222222223,825,30850,600,25600,43.4,23440,25000,33.2,445,0.3296296296296296,155,0.11481481481481481,0,0,0,0,0,0,0,0,0.9481481481481482,1280,565,0.5978835978835979,80,0.1415929203539823,190,0.2638888888888889,525,0.7291666666666666,365,0.5069444444444444,90,0.1875,90,0.1875,0.12987012987012986,140,0.1037037037037037,200,0.14814814814814814
ottawa_ons2022_pembroke_3715_00000_3_1_percent,50,0,0,40,40.8,15,0.3,45,27000,35,30000,24,17500,19000,16,15,0.3,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,30,30,0.6,0,0,10,0.25,35,0.875,30,0.75,0,0,0,0,0,0,0,0,0
ottawa_ons2022_perth_3407_00000_2_5_percent,30,0,0,35,36.8,0,0,20,38000,20,24000,45,20000,9500,50,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,NA,10,0.5,10,0.5,10,0.5,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_petawawa_3716_00000_2_3_percent,130,0,0,32.4,30.6,10,0.07692307692307693,110,36500,90,42000,14.8,33500,36000,7.6,0,0,15,0.11538461538461539,0,0,0,0,0,0,0,0,0.7692307692307693,100,95,0.7916666666666666,15,0.15789473684210525,0,0,110,1,95,0.8636363636363636,25,0.3125,0,0,0,0,0,0,0
ottawa_ons2022_pikwakanagan_golden_lake_39_3717_03030_38_6_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_pineview_3089_00000_3_1_percent,220,10,0.045454545454545456,27.1,22.6,0,0,145,28800,100,26400,37,26400,24800,21,70,0.3181818181818182,10,0.045454545454545456,0,0,0,0,0,0,0,0,0.9333333333333333,210,105,0.7,20,0.19047619047619047,10,0.1111111111111111,80,0.8888888888888888,65,0.7222222222222222,0,0,0,0,0,25,0.11363636363636363,45,0.20454545454545456
ottawa_ons2022_playfair_park_guildwood_estates_3090_00000_2_3_percent,200,0,0,29.8,33.6,10,0.05,130,33500,105,35500,23,25200,42000,23,50,0.24390243902439024,10,0.04878048780487805,0,0,0,0,0,0,0,0,0.8048780487804879,165,100,0.6666666666666666,15,0.15,30,0.23076923076923078,100,0.7692307692307693,90,0.6923076923076923,30,0.35294117647058826,0,0,0,35,0.17073170731707318,20,0.1
ottawa_ons2022_portobello_south_3091_00000_1_9_percent,1285,75,0.058365758754863814,30.7,32.4,20,0.01556420233463035,850,36800,730,37400,22.1,27600,30600,14.5,230,0.17898832684824903,70,0.054474708171206226,0,0,0,0,0,0,0,0,0.8910505836575876,1145,665,0.6963350785340314,80,0.12030075187969924,55,0.0763888888888889,660,0.9166666666666666,590,0.8194444444444444,190,0.3247863247863248,70,0.11965811965811966,0.06493506493506493,305,0.23735408560311283,165,0.12840466926070038
ottawa_ons2022_qualicum_redwood_3092_00000_1_9_percent,185,0,0,30.4,30.2,15,0.08108108108108109,145,39500,125,37500,26,30000,35000,17,20,0.10810810810810811,0,0,0,0,0,0,0,0,0,0,0.9459459459459459,175,115,0.71875,15,0.13043478260869565,0,0,140,0.9655172413793104,130,0.896551724137931,50,0.5263157894736842,0,0,0,10,0.05405405405405406,20,0.10810810810810811
ottawa_ons2022_queensway_terrace_north_3093_00000_3_0_percent,140,0,0,32.4,33.6,10,0.07142857142857142,100,42000,85,48000,12.8,37500,48000,13.2,0,0,10,0.07142857142857142,0,0,0,0,0,0,0,0,0.7142857142857143,100,85,0.7083333333333334,10,0.11764705882352941,10,0.09090909090909091,100,0.9090909090909091,95,0.8636363636363636,40,0.5,0,0,0,0,0,10,0.07142857142857142
ottawa_ons2022_queenswood_chatelaine_3094_00000_3_9_percent,80,0,0,28,33.2,0,0,60,35000,50,35000,24,33000,32000,20,0,0,0,0,0,0,0,0,0,0,0,0,0.75,60,45,0.75,0,0,10,0.2222222222222222,35,0.7777777777777778,35,0.7777777777777778,0,0,15,0.375,0,20,0.25,10,0.125
ottawa_ons2022_queenswood_heights_3095_00000_1_5_percent,165,0,0,32.2,35.6,0,0,120,46000,115,51000,12,36500,41000,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,105,95,0.7307692307692307,10,0.10526315789473684,10,0.08695652173913043,110,0.9565217391304348,105,0.9130434782608695,50,0.625,0,0,0,85,0.5151515151515151,10,0.06060606060606061
ottawa_ons2022_renfrew_3718_00000_1_7_percent,25,0,0,34,NA,0,0,25,38000,25,36000,20,36000,40000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.75,15,25,1,0,0,0,0,25,1,20,0.8,0,0,0,0,0,0,0,0,0
ottawa_ons2022_rideaucrest_davidson_heights_3097_00000_1_4_percent,415,15,0.03614457831325301,30.6,31.4,10,0.024096385542168676,295,34000,265,33600,21.2,26200,28000,13.6,40,0.0963855421686747,20,0.04819277108433735,0,0,0,0,0,0,0,0,0.8554216867469879,355,230,0.7076923076923077,30,0.13043478260869565,25,0.09803921568627451,235,0.9215686274509803,200,0.7843137254901961,70,0.35,25,0.125,0.11538461538461539,10,0.024096385542168676,60,0.14457831325301204
ottawa_ons2022_riverside_park_mooneys_bay_3098_00000_2_5_percent,430,0,0,27.9,28.6,20,0.046511627906976744,275,29800,215,25600,35.5,25200,25000,27.6,165,0.38372093023255816,50,0.11627906976744186,0,0,0,0,0,0,0,0,0.9058823529411765,385,180,0.6,30,0.16666666666666666,45,0.1875,190,0.7916666666666666,155,0.6458333333333334,60,0.3870967741935484,20,0.12903225806451613,0,50,0.11627906976744186,65,0.1511627906976744
ottawa_ons2022_riverside_park_south_revelstoke_3099_00000_2_1_percent,30,0,0,35,45.6,0,0,15,45000,15,45000,NA,52000,70000,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,10,15,0.75,0,0,0,0,20,1,20,1,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_riverside_south_leitrim_3100_00000_0_9_percent,740,110,0.14864864864864866,37.5,33.2,35,0.0472972972972973,585,37200,500,44200,15.7,32200,39000,5.6,145,0.19727891156462585,140,0.19047619047619047,0,0,0,0,0,0,0,0,0.9054054054054054,670,420,0.65625,40,0.09523809523809523,25,0.050505050505050504,470,0.9494949494949495,455,0.9191919191919192,175,0.4605263157894737,40,0.10526315789473684,0.07317073170731707,10,0.013605442176870748,35,0.0472972972972973
ottawa_ons2022_riverview_3101_00000_3_8_percent,1025,35,0.03414634146341464,32,30.8,125,0.12195121951219512,810,37800,670,41100,21.3,28000,34000,12.8,190,0.18536585365853658,60,0.05853658536585366,0,0,0,0,0,0,0,0,0.9707317073170731,995,665,0.7430167597765364,110,0.16541353383458646,75,0.1048951048951049,640,0.8951048951048951,560,0.7832167832167832,245,0.44144144144144143,55,0.0990990990990991,0,185,0.18048780487804877,140,0.13658536585365855
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10,1,10,1,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,335,20,0.05970149253731343,29.8,24.2,0,0,190,33200,165,31000,26.8,21600,23200,14.4,95,0.2835820895522388,20,0.05970149253731343,0,0,0,0,0,0,0,0,0.7313432835820896,245,145,0.5918367346938775,20,0.13793103448275862,15,0.10714285714285714,130,0.9285714285714286,125,0.8928571428571429,40,0.32,10,0.08,0.1111111111111111,55,0.16417910447761194,80,0.23880597014925373
ottawa_ons2022_russell_3607_00000_1_3_percent,140,0,0,33.2,33.6,0,0,115,53000,105,63000,12,49000,66000,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4827586206896552,70,110,0.9166666666666666,0,0,20,0.17391304347826086,95,0.8260869565217391,85,0.7391304347826086,55,0.5238095238095238,10,0.09523809523809523,0,15,0.10714285714285714,0,0
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,680,15,0.022058823529411766,30.4,32,155,0.22794117647058823,520,37400,465,39600,17,33800,40800,8.6,235,0.34558823529411764,35,0.051470588235294115,0,0,0,0,0,0,0,0,0.7132352941176471,485,450,0.8035714285714286,100,0.2222222222222222,25,0.053763440860215055,440,0.946236559139785,425,0.9139784946236559,170,0.4788732394366197,15,0.04225352112676056,0,165,0.2426470588235294,80,0.11764705882352941
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,40,0,0,27,30.2,0,0,25,38000,20,52000,3.6,34000,44000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.75,30,25,0.8333333333333334,0,0,0,0,25,1,15,0.6,10,0.3333333333333333,0,0,0,0,0,10,0.25
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,60,0,0,37,37.2,0,0,45,60000,35,80000,7,60000,85000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,10,45,0.75,0,0,0,0,50,1,40,0.8,0,0,0,0,0.375,0,0,10,0.16666666666666666
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,75,0,0,31.6,33.2,0,0,45,48000,40,58000,12,39000,52000,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,30,45,0.9,15,0.3333333333333333,0,0,45,1,35,0.7777777777777778,10,0.3333333333333333,0,0,0,0,0,0,0
ottawa_ons2022_south_keys_3105_00000_2_1_percent,230,0,0,28.4,27,0,0,150,36000,115,33500,38,26000,26000,28,0,0,10,0.043478260869565216,0,0,0,0,0,0,0,0,0.9555555555555556,215,95,0.5757575757575758,15,0.15789473684210525,20,0.16,100,0.8,85,0.68,20,0.25,0,0,0,0,0,40,0.17391304347826086
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,15,0,0,34,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,0,0,0,NA,0,0,20,1,20,1,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_stittsville_3106_00000_1_1_percent,515,20,0.038834951456310676,32,32.4,10,0.019417475728155338,385,44200,355,48600,14.2,38200,43000,7.7,35,0.06796116504854369,25,0.04854368932038835,0,0,0,0,0,0,0,0,0.5922330097087378,305,315,0.7777777777777778,15,0.047619047619047616,10,0.02857142857142857,345,0.9857142857142858,315,0.9,155,0.5166666666666667,20,0.06666666666666667,0.1724137931034483,15,0.02912621359223301,40,0.07766990291262135
