name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,225,0,0,31.4,38.4,0,0,150,54000,150,57000,13.2,44000,48000,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8636363636363636,190,135,0.75,10,0.07407407407407407,15,0.12,115,0.92,110,0.88,35,0.2916666666666667,30,0.25,0.1111111111111111,0,0,45,0.2
ottawa_ons2022_beckwith_3401_00000_1_8_percent,80,0,0,37.6,42.8,0,0,60,46000,50,62000,12,44000,58000,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0.125,10,60,0.8571428571428571,0,0,0,0,60,1,50,0.8333333333333334,15,0.2727272727272727,10,0.18181818181818182,0,0,0,10,0.125
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,105,0,0,36.4,36.4,0,0,90,38500,80,36000,28,33000,35500,11,0,0,0,0,0,0,0,0,0,0,0,0,0.9523809523809523,100,80,0.8888888888888888,30,0.375,0,0,80,1,65,0.8125,25,0.45454545454545453,10,0.18181818181818182,0,0,0,10,0.09523809523809523
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,85,10,0.11764705882352941,44,38.4,0,0,75,40000,65,46000,17,32000,44000,13,0,0,10,0.11764705882352941,0,0,0,0,0,0,0,0,0.7777777777777778,70,60,0.7058823529411765,0,0,10,0.14285714285714285,55,0.7857142857142857,40,0.5714285714285714,10,0.18181818181818182,0,0,0.4444444444444444,0,0,0,0
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,195,10,0.05128205128205128,34.8,34.8,20,0.10256410256410256,155,38000,150,28800,35,32000,27200,22,25,0.1282051282051282,10,0.05128205128205128,0,0,0,0,0,0,0,0,0.875,175,120,0.7741935483870968,10,0.08333333333333333,10,0.07692307692307693,125,0.9615384615384616,90,0.6923076923076923,35,0.3181818181818182,15,0.13636363636363635,0,40,0.20512820512820512,15,0.07692307692307693
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,90,0,0,32,32.8,0,0,70,44000,65,39000,26,42000,46000,10,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,80,65,0.7647058823529411,10,0.15384615384615385,10,0.16666666666666666,50,0.8333333333333334,45,0.75,10,0.16666666666666666,10,0.16666666666666666,0.2222222222222222,15,0.15789473684210525,15,0.16666666666666666
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,215,0,0,36.8,36.8,0,0,160,36000,130,35500,30,34400,34000,19.5,40,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,180,125,0.6756756756756757,15,0.12,20,0.13333333333333333,130,0.8666666666666667,95,0.6333333333333333,30,0.2727272727272727,0,0,0,35,0.16666666666666666,35,0.16279069767441862
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,195,20,0.10256410256410256,38.6,37.2,10,0.05128205128205128,160,37000,150,34500,23,36000,41000,12.8,55,0.28205128205128205,20,0.10256410256410256,0,0,0,0,0,0,0,0,0.8717948717948718,170,100,0.5882352941176471,15,0.15,15,0.125,105,0.875,80,0.6666666666666666,45,0.5625,15,0.1875,0,0,0,30,0.15384615384615385
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,220,0,0,33.6,37.2,10,0.045454545454545456,175,39600,160,40800,16,37200,41200,8,0,0,10,0.044444444444444446,0,0,0,0,0,0,0,0,0.8863636363636364,195,140,0.717948717948718,20,0.14285714285714285,0,0,140,0.9333333333333333,120,0.8,30,0.24,10,0.08,0.11764705882352941,25,0.1111111111111111,40,0.18181818181818182
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,870,65,0.07471264367816093,36.6,38.4,0,0,695,47400,610,57000,12.1,44200,56000,6.4,55,0.06358381502890173,35,0.04046242774566474,0,0,0,0,0,0,0,0,0.6936416184971098,600,565,0.738562091503268,40,0.07079646017699115,0,0,550,1,470,0.8545454545454545,205,0.3904761904761905,55,0.10476190476190476,0.07936507936507936,45,0.05202312138728324,155,0.1781609195402299
ottawa_ons2022_britannia_3015_00000_4_2_percent,330,20,0.06060606060606061,33.7,31.2,30,0.09090909090909091,265,32800,230,28200,30,25400,23800,20,50,0.14925373134328357,20,0.05970149253731343,0,0,0,0,0,0,0,0,0.7313432835820896,245,185,0.6379310344827587,30,0.16216216216216217,20,0.1111111111111111,160,0.8888888888888888,135,0.75,35,0.22580645161290322,15,0.0967741935483871,0.08333333333333333,75,0.22388059701492538,85,0.25757575757575757
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,715,55,0.07692307692307693,35.7,37.6,10,0.013986013986013986,545,55600,485,68800,10.4,50200,62800,7.7,0,0,25,0.034722222222222224,0,0,0,0,0,0,0,0,0.8251748251748252,590,415,0.6974789915966386,35,0.08433734939759036,0,0,465,0.9893617021276596,425,0.9042553191489362,245,0.6447368421052632,10,0.02631578947368421,0,25,0.034722222222222224,65,0.09090909090909091
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,360,0,0,33.3,35.2,0,0,275,47200,250,48000,17.6,40800,45200,12.8,0,0,10,0.027777777777777776,0,0,0,0,0,0,0,0,0.9726027397260274,355,245,0.8448275862068966,55,0.22448979591836735,20,0.0851063829787234,215,0.9148936170212766,220,0.9361702127659575,80,0.42105263157894735,10,0.05263157894736842,0.09523809523809523,85,0.2361111111111111,50,0.1388888888888889
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,330,0,0,35.9,37.6,30,0.09090909090909091,290,41200,260,48400,14.6,36800,46400,5.6,75,0.22727272727272727,45,0.13636363636363635,0,0,0,0,0,0,0,0,0.7878787878787878,260,220,0.7333333333333333,15,0.06818181818181818,15,0.057692307692307696,240,0.9230769230769231,195,0.75,70,0.35,20,0.1,0,10,0.030303030303030304,35,0.10606060606060606
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,75,0,0,37,37.6,0,0,50,54000,45,64000,9,56000,70000,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,40,45,0.75,0,0,0,0,50,0.9090909090909091,45,0.8181818181818182,15,0.3333333333333333,0,0,0,0,0,0,0
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,625,20,0.032,35,35.6,100,0.16,495,37000,370,40800,29.2,31100,37400,23.6,220,0.352,50,0.08,0,0,0,0,0,0,0,0,0.9112903225806451,565,305,0.5596330275229358,55,0.18032786885245902,90,0.21951219512195122,325,0.7926829268292683,245,0.5975609756097561,65,0.26,40,0.16,0,75,0.12,110,0.176
ottawa_ons2022_carp_3021_00000_1_8_percent,70,10,0.14285714285714285,41,42,0,0,55,52000,45,74000,6,44000,58000,5.6,0,0,15,0.21428571428571427,0,0,0,0,0,0,0,0,0.5714285714285714,40,35,0.5384615384615384,0,0,0,0,35,1,35,1,25,0.8333333333333334,0,0,0,0,0,15,0.21428571428571427
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,525,30,0.05714285714285714,33,32.4,20,0.0380952380952381,400,33200,330,29800,34,30600,31200,23.8,105,0.2,40,0.0761904761904762,0,0,0,0,0,0,0,0,0.8857142857142857,465,285,0.6551724137931034,30,0.10526315789473684,40,0.14035087719298245,240,0.8421052631578947,200,0.7017543859649122,65,0.2549019607843137,15,0.058823529411764705,0.05263157894736842,175,0.3333333333333333,130,0.24761904761904763
ottawa_ons2022_casselman_3602_00000_2_7_percent,20,0,0,40,NA,0,0,20,45000,0,NA,30,40000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,0.75,0,0,0,0,10,0.6666666666666666,10,0.6666666666666666,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,305,0,0,33.2,38.4,10,0.03278688524590164,220,43200,210,46400,14,40000,45600,6.7,45,0.14754098360655737,15,0.04918032786885246,0,0,0,0,0,0,0,0,0.7166666666666667,215,210,0.84,45,0.21428571428571427,0,0,190,1,170,0.8947368421052632,70,0.42424242424242425,10,0.06060606060606061,0,10,0.03278688524590164,60,0.19672131147540983
ottawa_ons2022_centretown_3024_00000_5_7_percent,615,35,0.056910569105691054,38.8,37.6,195,0.3170731707317073,585,45400,545,50400,13.9,40600,47600,8.9,90,0.14634146341463414,30,0.04878048780487805,0,0,0,0,0,0,0,0,0.7459016393442623,455,435,0.71900826446281,55,0.12643678160919541,20,0.04395604395604396,430,0.945054945054945,380,0.8351648351648352,170,0.4473684210526316,10,0.02631578947368421,0.05,85,0.13821138211382114,120,0.1951219512195122
ottawa_ons2022_champlain_3603_00000_2_8_percent,60,0,0,33.5,37.6,0,0,50,36000,50,40000,4,39000,44000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,30,45,0.8181818181818182,0,0,0,0,40,1,35,0.875,15,0.3333333333333333,0,0,0,0,0,10,0.16666666666666666
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,325,30,0.09230769230769231,37.2,38.4,0,0,260,33200,215,30800,30,32400,38800,20.4,30,0.09230769230769231,20,0.06153846153846154,0,0,0,0,0,0,0,0,0.765625,245,180,0.6545454545454545,15,0.08333333333333333,20,0.0975609756097561,185,0.9024390243902439,155,0.7560975609756098,30,0.18181818181818182,25,0.15151515151515152,0,65,0.2,40,0.12307692307692308
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,530,30,0.05660377358490566,36.9,37.2,20,0.03773584905660377,440,42400,405,45000,17,38800,45200,9.4,40,0.07547169811320754,15,0.02830188679245283,0,0,0,0,0,0,0,0,0.9245283018867925,490,365,0.776595744680851,45,0.1232876712328767,20,0.05263157894736842,360,0.9473684210526315,330,0.868421052631579,90,0.28125,40,0.125,0.06521739130434782,65,0.12264150943396226,60,0.11320754716981132
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,635,80,0.12598425196850394,38.2,36.4,0,0,520,35600,440,37800,20,30100,35000,11.3,55,0.08661417322834646,70,0.11023622047244094,0,0,0,0,0,0,0,0,0.8671875,555,330,0.5945945945945946,45,0.13636363636363635,30,0.08,350,0.9333333333333333,325,0.8666666666666667,95,0.3392857142857143,35,0.125,0.1111111111111111,10,0.015748031496062992,100,0.15748031496062992
ottawa_ons2022_city_view_3028_00000_4_8_percent,155,0,0,40.8,38.4,15,0.0967741935483871,140,43000,130,48000,19.5,37000,41000,11.2,25,0.16129032258064516,10,0.06451612903225806,0,0,0,0,0,0,0,0,0.7096774193548387,110,110,0.7333333333333333,15,0.13636363636363635,20,0.14285714285714285,120,0.8571428571428571,80,0.5714285714285714,15,0.16666666666666666,0,0,0.13333333333333333,0,0,0,0
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,60,0,0,37,36.8,10,0.16666666666666666,55,92000,55,128000,2,88000,140000,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,30,55,0.9166666666666666,0,0,0,0,40,0.8888888888888888,35,0.7777777777777778,35,0.7,0,0,0,0,0,10,0.16666666666666666
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,250,0,0,30.7,32.8,0,0,200,38800,180,38400,19.6,34400,36400,12,0,0,0,0,0,0,0,0,0,0,0,0,0.96,240,165,0.8048780487804879,20,0.12121212121212122,0,0,150,0.967741935483871,130,0.8387096774193549,35,0.25,20,0.14285714285714285,0,70,0.28,45,0.18
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10,1,0,0,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,135,10,0.07407407407407407,39.6,38.8,0,0,115,43000,110,40000,21,37000,42000,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8928571428571429,125,100,0.8,10,0.1,0,0,100,1,75,0.75,20,0.23529411764705882,20,0.23529411764705882,0.15384615384615385,40,0.2857142857142857,10,0.07407407407407407
ottawa_ons2022_corkery_3033_00000_2_5_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,NA,0,0,10,1,0,0,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_cornwall_3802_00000_2_5_percent,420,15,0.03571428571428571,36,39.2,25,0.05952380952380952,340,35800,280,36000,26,34400,40800,14,100,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,350,245,0.6901408450704225,50,0.20408163265306123,10,0.03333333333333333,290,0.9666666666666667,245,0.8166666666666667,30,0.15,15,0.075,0.08823529411764706,25,0.05952380952380952,45,0.10714285714285714
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,185,0,0,33.6,34.8,10,0.05405405405405406,155,33500,135,34500,22,31200,35000,17,0,0,0,0,0,0,0,0,0,0,0,0,0.9444444444444444,170,120,0.7058823529411765,20,0.16666666666666666,15,0.13043478260869565,105,0.9130434782608695,80,0.6956521739130435,0,0,15,0.15789473684210525,0,15,0.08108108108108109,45,0.24324324324324326
ottawa_ons2022_crestview_tanglewood_3035_00000_1_4_percent,250,20,0.08,35.4,34.8,20,0.08,195,37600,160,38000,26,34400,37500,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0.78,195,135,0.6428571428571429,25,0.18518518518518517,25,0.16666666666666666,125,0.8333333333333334,95,0.6333333333333333,25,0.22727272727272727,15,0.13636363636363635,0.125,10,0.04,40,0.16
ottawa_ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,80,0,0,37,37.6,0,0,65,64000,60,74000,7.6,60000,74000,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,40,65,1,0,0,0,0,65,1,55,0.8461538461538461,25,0.45454545454545453,0,0,0,0,0,0,0
ottawa_ons2022_cumberland_3037_00000_1_2_percent,25,0,0,33,NA,0,0,20,44000,20,52000,2.5,60000,70000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.8,0,0,0,0,10,1,10,1,10,0.5,0,0,0,0,0,0,0
ottawa_ons2022_deep_river_3705_00000_2_4_percent,25,0,0,50,36.4,0,0,25,44000,25,52000,18,40000,56000,7,0,0,10,0.4,0,0,0,0,0,0,0,0,1,30,15,0.6,0,0,0,0,20,1,15,0.75,10,0.6666666666666666,0,0,NA,0,0,0,0
ottawa_ons2022_drummond_north_elmsley_3403_00000_2_7_percent,10,10,1,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_dunrobin_3038_00000_2_2_percent,60,10,0.16666666666666666,37.5,39.2,0,0,45,58000,35,85000,6,60000,95000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,15,35,0.7777777777777778,0,0,0,0,25,0.8333333333333334,20,0.6666666666666666,25,1,10,0.4,0,0,0,10,0.16666666666666666
ottawa_ons2022_east_hawkesbury_3605_00000_2_2_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,15,0,0,28,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,20,10,0.6666666666666666,0,0,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0
ottawa_ons2022_elmvale_canterbury_3040_00000_2_0_percent,250,10,0.04,34.6,34,30,0.12,200,34400,175,28200,35,27400,26600,19.6,40,0.16,20,0.08,0,0,0,0,0,0,0,0,0.94,235,165,0.7674418604651163,55,0.3333333333333333,20,0.125,145,0.90625,100,0.625,25,0.22727272727272727,15,0.13636363636363635,0,30,0.12,40,0.16
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,390,10,0.02564102564102564,34.6,34.4,20,0.05128205128205128,325,30700,220,31200,36,27400,32000,28.4,110,0.2857142857142857,15,0.03896103896103896,0,0,0,0,0,0,0,0,0.9871794871794872,385,165,0.4647887323943662,30,0.18181818181818182,65,0.2549019607843137,190,0.7450980392156863,130,0.5098039215686274,20,0.14814814814814814,0,0,0.17391304347826086,30,0.07792207792207792,95,0.24358974358974358
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,390,30,0.07692307692307693,36.6,36.8,0,0,320,39200,295,40000,17.6,35600,38800,10,45,0.11538461538461539,20,0.05128205128205128,0,0,0,0,0,0,0,0,0.9102564102564102,355,285,0.8260869565217391,30,0.10526315789473684,25,0.10416666666666667,215,0.8958333333333334,190,0.7916666666666666,95,0.38,25,0.1,0.09375,175,0.44871794871794873,70,0.1794871794871795
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,670,20,0.029850746268656716,36.8,36.8,10,0.014925373134328358,595,45400,510,51800,15.8,40600,47200,10.3,65,0.09701492537313433,40,0.05970149253731343,0,0,0,0,0,0,0,0,0.9104477611940298,610,470,0.7580645161290323,30,0.06382978723404255,50,0.09615384615384616,470,0.9038461538461539,375,0.7211538461538461,185,0.42045454545454547,30,0.06818181818181818,0.038461538461538464,55,0.08208955223880597,80,0.11940298507462686
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,120,0,0,34.4,37.2,0,0,90,43000,70,44000,28,38000,44000,22,0,0,0,0,0,0,0,0,0,0,0,0,0.9583333333333334,115,55,0.5789473684210527,0,0,15,0.17647058823529413,80,0.9411764705882353,55,0.6470588235294118,15,0.3,10,0.2,0,0,0,10,0.08333333333333333
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,15,0,0,40,NA,0,0,15,45000,15,40000,25,36000,36000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,15,1,15,1,10,1,0,0,NA,0,0,0,0
