name,ONS_ID,total_population,percent_of_pop_that_are_seniors_age_65,number_of_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_who_know_neither_english_nor_french,number_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_of_pop_in_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,pop,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_hintonburg_mechanicsville_3055,3055,230,0.043478261,10,32.8,32.8,45,0.195652174,190,55200,175,73500,7.4,47600,66000,5.8,55,0.244444444,25,0.111111111,195,0.866666667,0,0,0,0,0.044444444,10,0,0,0,0,0,0,0,0,1,230,1,230,0.239130435,0.239130435,55,0.739130435,170,0.833333333,175,0.057142857,10,10,0.054054054,175,0.945945946,165,0.891891892,100,0.625,10,0.0625,25,0.384615385,15,0.230769231,15,0.230769231,0,0,0,0,0.153846154,20,0.086956522,10,0.044444444,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_hunt_club_park_3056,3056,185,0,0,30.3,29.4,0,0,135,31600,100,26400,40,25600,24400,30,35,0.189189189,35,0.189189189,145,0.783783784,0,0,10,0.054054054,0.054054054,10,0,0,0,0,0,0,0,0,1,185,1,185,0.432432432,0.432432432,80,0.918918919,170,0.59375,95,0.210526316,20,25,0.192307692,105,0.807692308,75,0.576923077,20,0.266666667,10,0.133333333,40,0.727272727,15,0.272727273,0,0,0,0,0,0,0,30,0.162162162,10,0.054054054,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_industrial_east_3057,3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_iris_3058,3058,345,0,0,30.7,30.2,30,0.086956522,245,33200,215,34000,19.6,26000,31400,13.2,100,0.289855072,70,0.202898551,270,0.782608696,0,0,25,0.072463768,0.028985507,10,0,0,0,0,0,0,0,0,1,350,1,350,0.260869565,0.257142857,90,0.8,280,0.810344828,235,0.191489362,45,0,0,230,0.978723404,205,0.872340426,35,0.175,0,0,115,0.71875,15,0.09375,25,0.15625,0,0,0,0,0,40,0.115942029,60,0.173913043,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_island_park_wellington_village_3059,3059,55,0,0,34.5,36.4,0,0,50,920000,45,NA,NA,920000,NA,NA,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,55,0,0,0,0.181818182,10,0.909090909,50,0,0,0,0,50,1,50,1,35,0.777777778,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_kanata_lakes_3060,3060,1380,0.079710145,110,33.3,34.8,60,0.043478261,895,46400,805,56600,10,40800,52000,5.3,250,0.180505415,395,0.285198556,875,0.631768953,105,0.075812274,25,0.018050542,0.093862816,130,0,0,0,0,0,0,0,0,1,1380,1,1380,0.076086957,0.076086957,105,0.862318841,1190,0.707317073,725,0.110344828,80,20,0.023809524,815,0.970238095,765,0.910714286,430,0.666666667,40,0.062015504,165,0.868421053,15,0.078947368,0,0,0,0,0,0,0.105263158,80,0.057971014,25,0.018050542,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_katimavik_hazeldean_3061,3061,475,0.042105263,20,30.9,33.2,0,0,315,45200,275,52000,15.2,38400,46800,10.2,105,0.221052632,150,0.315789474,305,0.642105263,0,0,0,0,0.073684211,35,0,0,0,0,0,0,0,0,1,475,1,475,0.242105263,0.242105263,115,0.768421053,365,0.657142857,230,0.086956522,20,35,0.118644068,265,0.898305085,245,0.830508475,105,0.488372093,20,0.093023256,95,0.904761905,0,0,10,0.095238095,0,0,0,0,0,40,0.084210526,15,0.031578947,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_kinburn_3062,3062,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_laurentian_3063,3063,365,0.02739726,10,31.2,32,30,0.082191781,250,39600,230,42400,16.4,34800,39200,6.8,60,0.166666667,90,0.25,270,0.75,0,0,10,0.027777778,0.041666667,15,0,0,0,0,0,0,0,0,1,360,1,360,0,0,0,0.736111111,265,0.775862069,225,0.133333333,30,0,0,250,1,215,0.86,100,0.512820513,15,0.076923077,45,0.5,25,0.277777778,10,0.111111111,0,0,0,0,0,30,0.082191781,35,0.097222222,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_ledbury_heron_gate_ridgemont_3065,3065,1900,0.010526316,20,29,30.4,90,0.047368421,1360,31280,1100,25160,39,23400,23800,28.3,425,0.223684211,495,0.260526316,1385,0.728947368,15,0.007894737,195,0.102631579,0.068421053,130,0,0,0,0,0,0,0,0,1,1895,1,1895,0.568421053,0.569920844,1080,0.944591029,1790,0.684563758,1020,0.12745098,130,255,0.21888412,910,0.78111588,770,0.660944206,145,0.162921348,180,0.202247191,415,0.568493151,255,0.349315068,25,0.034246575,10,0.01369863,20,0.02739726,0.095890411,305,0.160526316,285,0.15,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_leslie_park_bruce_farm_3066,3066,130,0.076923077,10,30.8,28,10,0.076923077,95,36000,75,44000,18,33500,44000,9.5,45,0.346153846,35,0.269230769,85,0.653846154,0,0,10,0.076923077,0.115384615,15,0,0,0,0,0,0,0,0,1,130,1,130,0.538461538,0.538461538,70,0.807692308,105,0.545454545,60,0.333333333,20,0,0,75,1,40,0.533333333,25,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.230769231,15,0.115384615,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_lowertown_east_3067,3067,380,0.026315789,10,30,31.6,75,0.197368421,265,32800,220,30400,28.4,24200,25000,20,165,0.434210526,95,0.25,275,0.723684211,0,0,65,0.171052632,0.052631579,20,0,0,0,0,0,0,0,0,1,380,1,380,0.302631579,0.302631579,115,0.802631579,305,0.725806452,225,0.2,45,25,0.1,220,0.88,215,0.86,85,0.485714286,25,0.142857143,50,0.588235294,20,0.235294118,15,0.176470588,0,0,0,0,0.117647059,50,0.131578947,105,0.276315789,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_lowertown_west_3068,3068,215,0,0,34.2,33.6,70,0.325581395,170,42400,160,42400,16,34500,39500,6,55,0.255813953,30,0.139534884,185,0.860465116,0,0,10,0.046511628,0,0,0,0,0,0,0,0,0,0,1,220,1,220,0.11627907,0.113636364,25,0.795454545,175,0.925,185,0.162162162,30,0,0,185,1,160,0.864864865,75,0.483870968,10,0.064516129,40,0.470588235,15,0.176470588,20,0.235294118,0,0,10,0.117647059,0,15,0.069767442,40,0.186046512,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_manor_park_3069,3069,495,0.070707071,35,34.6,34.8,25,0.050505051,350,30000,290,27000,31.6,22300,25800,21.2,170,0.343434343,125,0.252525253,335,0.676767677,35,0.070707071,30,0.060606061,0.060606061,30,0,0,0,0,0,0,0,0,1,490,1,490,0.404040404,0.408163265,200,0.887755102,435,0.653846154,255,0.058823529,15,60,0.1875,255,0.796875,235,0.734375,55,0.229166667,35,0.145833333,110,0.578947368,65,0.342105263,0,0,0,0,10,0.052631579,0.105263158,35,0.070707071,70,0.141414141,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_manotick_3070,3070,85,0,0,33.6,37.2,0,0,60,60000,50,84000,11,74000,120000,3.6,0,0,0,0,60,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,1,85,0,0,0,0.411764706,35,0.846153846,55,0,0,10,0.2,40,0.8,40,0.8,15,0.3,15,0.3,30,1,0,0,0,0,0,0,0,0,0,10,0.117647059,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_marlborough_3071,3071,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_merivale_gardens_grenfell_glen_pineglen_country_place_3072,3072,35,0,0,38,42.8,0,0,25,40000,0,NA,NA,38000,NA,NA,0,0,0,0,20,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,40,0.571428571,0.5,20,0.5,20,1,25,0,0,0,0,25,1,25,1,10,0.5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_metcalfe_3073,3073,50,0,0,27.6,24.2,0,0,35,60000,0,NA,8,52000,NA,2.4,0,0,0,0,35,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,0,0,0,0.5,25,0.428571429,15,0,0,0,0,25,1,20,0.8,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,10,0.2,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_munster_ashton_3075,3075,25,0.4,10,54,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0.4,10,0,0,0,0,0,0,0,0,1,20,1,20,0,0,0,0,0,0.4,10,0,0,0,0,15,1,15,1,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_richmond_3074,3074,85,0,0,25.6,34,0,0,45,42000,40,46000,15,34000,34000,8,0,0,40,0.444444444,50,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,90,0.235294118,0.222222222,20,0.333333333,30,0.888888889,40,0,0,0,0,45,1,35,0.777777778,15,0.375,10,0.25,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_navan_sarsfield_3076,3076,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_new_edinburgh_3077,3077,125,0.24,30,40.4,37.6,0,0,100,86000,75,160000,3.8,61000,112000,2.8,25,0.2,20,0.16,75,0.6,30,0.24,0,0,0.2,25,0,0,0,0,0,0,0,0,1,130,1,130,0.08,0.076923077,10,0.538461538,70,0.5,60,0.166666667,10,0,0,65,1,60,0.923076923,30,0.545454545,0,0,0,0,0,0,0,0,0,0,10,0.4,0,25,0.2,20,0.16,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_north_gower_kars_3078,3078,25,0,0,42,NA,0,0,20,60000,20,80000,NA,38000,60000,5,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,0,0,0,0.333333333,10,0.4,10,0,0,0,0,20,1,15,0.75,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_old_barrhaven_east_3079,3079,1340,0.048507463,65,30.8,31.4,20,0.014925373,925,31000,770,30450,26.3,23560,26900,18.2,270,0.202247191,380,0.284644195,885,0.662921348,65,0.048689139,10,0.007462687,0.082089552,110,0,0,0,0,0,0,0,0,1,1335,1,1335,0.343283582,0.344569288,460,0.906367041,1210,0.628019324,650,0.123076923,80,80,0.104575163,685,0.895424837,590,0.77124183,225,0.394736842,90,0.157894737,275,0.808823529,40,0.117647059,10,0.029411765,0,0,10,0.029411765,0.073529412,205,0.152985075,55,0.041044776,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_old_barrhaven_west_3080,3080,705,0.092198582,65,34.2,33.6,15,0.021276596,495,40000,445,44800,13.6,33800,38600,9.9,105,0.14893617,170,0.241134752,465,0.659574468,65,0.092198582,35,0.04964539,0.09929078,70,0,0,0,0,0,0,0,0,1,700,1,700,0.134751773,0.135714286,95,0.914285714,640,0.705357143,395,0.17721519,70,30,0.070588235,395,0.929411765,350,0.823529412,150,0.476190476,45,0.142857143,135,0.794117647,20,0.117647059,10,0.058823529,0,0,0,0,0.058823529,65,0.092198582,65,0.092198582,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_old_hunt_club_3081,3081,950,0.031578947,30,31.2,30,35,0.036842105,675,32400,575,28300,32.8,26200,27700,16.2,210,0.221052632,260,0.273684211,660,0.694736842,30,0.031578947,65,0.068421053,0.047368421,45,0.010582011,10,0.010582011,10,0,0,0,0,1,945,1,945,0.447368421,0.44973545,425,0.904761905,855,0.646666667,485,0.175257732,85,60,0.114285714,465,0.885714286,370,0.704761905,80,0.202531646,55,0.139240506,195,0.609375,90,0.28125,15,0.046875,10,0.03125,10,0.03125,0.078125,200,0.210526316,115,0.121052632,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_old_ottawa_east_3082,3082,440,0.022727273,10,31.5,31.4,45,0.102272727,345,37200,320,37200,18.8,30500,34400,9.6,80,0.181818182,55,0.125,380,0.863636364,0,0,25,0.056818182,0.034090909,15,0,0,0,0,0,0,0,0,1,445,1,445,0.215909091,0.213483146,95,0.831460674,370,0.807692308,315,0.111111111,35,10,0.027777778,350,0.972222222,340,0.944444444,135,0.482142857,15,0.053571429,75,0.517241379,55,0.379310345,10,0.068965517,0,0,0,0,0.068965517,20,0.045454545,30,0.068181818,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_old_ottawa_south_3083,3083,75,0,0,37.5,34.8,15,0.2,70,78000,55,144000,6,72000,108000,3.8,0,0,0,0,65,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,70,0.333333333,0.357142857,25,0.5,35,0.733333333,55,0,0,0,0,65,1,60,0.923076923,30,0.545454545,0,0,15,0.6,0,0,10,0.4,0,0,0,0,0,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_orleans_industrial_3084,3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_orleans_village_chateauneuf_3085,3085,180,0,0,32.2,34,0,0,150,32500,125,37000,15.6,25600,31200,7.2,0,0,25,0.138888889,155,0.861111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,1,175,0,0,0,0.914285714,160,0.838709677,130,0.269230769,35,10,0.076923077,125,0.961538462,110,0.846153846,20,0.210526316,10,0.105263158,45,0.6,15,0.2,0,0,10,0.133333333,0,0,0,20,0.111111111,25,0.138888889,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_osgoode_vernon_3086,3086,15,0,0,28,NA,0,0,15,20000,0,NA,50,NA,NA,NA,0,0,0,0,10,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,15,0,0,0,0.666666667,10,0,0,NA,0,0,0,10,1,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_overbrook_3087,3087,1830,0.019125683,35,29.4,30.4,95,0.051912568,1200,31050,920,26050,40.2,24360,25320,28.7,540,0.295081967,565,0.308743169,1230,0.672131148,35,0.019125683,270,0.147540984,0.06010929,110,0,0,0,0,0,0,0,0,1,1830,1,1830,0.573770492,0.573770492,1050,0.912568306,1670,0.653284672,895,0.201117318,180,175,0.16509434,890,0.839622642,730,0.688679245,175,0.244755245,95,0.132867133,315,0.6,185,0.352380952,10,0.019047619,0,0,10,0.019047619,0.142857143,275,0.150273224,545,0.297814208,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_parkwood_hills_3088,3088,1350,0.022222222,30,26.6,27.4,30,0.022222222,825,30850,600,25600,43.4,23440,25000,33.2,445,0.32962963,480,0.355555556,845,0.625925926,30,0.022222222,60,0.044444444,0.114814815,155,0,0,0,0,0,0,0,0,1,1350,1,1350,0.7,0.7,945,0.948148148,1280,0.597883598,565,0.14159292,80,190,0.263888889,525,0.729166667,365,0.506944444,90,0.1875,90,0.1875,235,0.61038961,135,0.350649351,0,0,0,0,10,0.025974026,0.12987013,200,0.148148148,140,0.103703704,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_pineview_3089,3089,220,0.045454545,10,27.1,22.6,0,0,145,28800,100,26400,37,26400,24800,21,70,0.318181818,90,0.409090909,125,0.568181818,0,0,0,0,0.045454545,10,0,0,0,0,0,0,0,0,1,225,1,225,0.522727273,0.511111111,115,0.933333333,210,0.7,105,0.19047619,20,10,0.111111111,80,0.888888889,65,0.722222222,0,0,0,0,50,0.666666667,15,0.2,0,0,0,0,0,0,0,45,0.204545455,25,0.113636364,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_playfair_park_guildwood_estates_3090,3090,200,0,0,29.8,33.6,10,0.05,130,33500,105,35500,23,25200,42000,23,50,0.243902439,55,0.268292683,145,0.707317073,0,0,15,0.073170732,0.048780488,10,0,0,0,0,0,0,0,0,1,205,1,205,0.45,0.43902439,90,0.804878049,165,0.666666667,100,0.15,15,30,0.230769231,100,0.769230769,90,0.692307692,30,0.352941176,0,0,30,0.6,15,0.3,10,0.2,0,0,0,0,0,20,0.1,35,0.170731707,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_portobello_south_3091,3091,1285,0.058365759,75,30.7,32.4,20,0.015564202,850,36800,730,37400,22.1,27600,30600,14.5,230,0.178988327,405,0.315175097,800,0.622568093,75,0.058365759,100,0.077821012,0.054474708,70,0,0,0,0,0,0,0,0,1,1285,1,1285,0.229571984,0.229571984,295,0.891050584,1145,0.696335079,665,0.120300752,80,55,0.076388889,660,0.916666667,590,0.819444444,190,0.324786325,70,0.11965812,310,0.805194805,55,0.142857143,15,0.038961039,0,0,10,0.025974026,0.064935065,165,0.128404669,305,0.237354086,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_qualicum_redwood_3092,3092,185,0,0,30.4,30.2,15,0.081081081,145,39500,125,37500,26,30000,35000,17,20,0.108108108,30,0.162162162,155,0.837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,1,185,0.324324324,0.324324324,60,0.945945946,175,0.71875,115,0.130434783,15,0,0,140,0.965517241,130,0.896551724,50,0.526315789,0,0,30,0.6,10,0.2,0,0,0,0,0,0,0,20,0.108108108,10,0.054054054,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_queensway_terrace_north_3093,3093,140,0,0,32.4,33.6,10,0.071428571,100,42000,85,48000,12.8,37500,48000,13.2,0,0,0,0,115,0.821428571,0,0,0,0,0.071428571,10,0,0,0,0,0,0,0,0,1,140,1,140,0.392857143,0.392857143,55,0.714285714,100,0.708333333,85,0.117647059,10,10,0.090909091,100,0.909090909,95,0.863636364,40,0.5,0,0,15,0.375,25,0.625,0,0,0,0,0,0,0,10,0.071428571,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_queenswood_chatelaine_3094,3094,80,0,0,28,33.2,0,0,60,35000,50,35000,24,33000,32000,20,0,0,0,0,50,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,80,0.1875,0.1875,15,0.75,60,0.75,45,0,0,10,0.222222222,35,0.777777778,35,0.777777778,0,0,15,0.375,25,0.625,0,0,0,0,0,0,0,0,0,10,0.125,20,0.25,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_queenswood_heights_3095,3095,165,0,0,32.2,35.6,0,0,120,46000,115,51000,12,36500,41000,8.5,0,0,40,0.242424242,120,0.727272727,0,0,20,0.121212121,0,0,0,0,0,0,0,0,0,0,1,165,1,165,0.121212121,0.121212121,20,0.636363636,105,0.730769231,95,0.105263158,10,10,0.086956522,110,0.956521739,105,0.913043478,50,0.625,0,0,25,0.833333333,0,0,0,0,0,0,0,0,0,10,0.060606061,85,0.515151515,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_rideaucrest_davidson_heights_3097,3097,415,0.036144578,15,30.6,31.4,10,0.024096386,295,34000,265,33600,21.2,26200,28000,13.6,40,0.096385542,115,0.277108434,290,0.698795181,0,0,0,0,0.048192771,20,0,0,0,0,0,0,0,0,1,415,1,415,0.21686747,0.21686747,90,0.855421687,355,0.707692308,230,0.130434783,30,25,0.098039216,235,0.921568627,200,0.784313725,70,0.35,25,0.125,100,0.769230769,20,0.153846154,0,0,0,0,10,0.076923077,0.115384615,60,0.144578313,10,0.024096386,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_riverside_park_mooneys_bay_3098,3098,430,0,0,27.9,28.6,20,0.046511628,275,29800,215,25600,35.5,25200,25000,27.6,165,0.38372093,155,0.360465116,270,0.627906977,0,0,20,0.046511628,0.11627907,50,0,0,0,0,0,0,0,0,1,425,1,425,0.511627907,0.517647059,220,0.905882353,385,0.6,180,0.166666667,30,45,0.1875,190,0.791666667,155,0.645833333,60,0.387096774,20,0.129032258,70,0.736842105,15,0.157894737,0,0,0,0,0,0,0,65,0.151162791,50,0.11627907,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_riverside_park_south_revelstoke_3099,3099,30,0,0,35,45.6,0,0,15,45000,15,45000,NA,52000,70000,5,0,0,0,0,20,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,0,0,0,0.333333333,10,0.75,15,0,0,0,0,20,1,20,1,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottawa_riverside_south_leitrim_3100,3100,740,0.148648649,110,37.5,33.2,35,0.047297297,585,37200,500,44200,15.7,32200,39000,5.6,145,0.197278912,115,0.156462585,515,0.700680272,110,0.149659864,0,0,0.19047619,140,0,0,0,0,0,0,0,0,1,740,1,740,0.155405405,0.155405405,115,0.905405405,670,0.65625,420,0.095238095,40,25,0.050505051,470,0.949494949,455,0.919191919,175,0.460526316,40,0.105263158,180,0.87804878,10,0.048780488,0,0,0,0,10,0.048780488,0.073170732,35,0.047297297,10,0.013605442,immigrant_2016_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
